province,crop_name,year,month,sold_quantity,average_price,predicted_quantity,model_name
Quảng Ninh,Thanh Long,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Ninh,Xoài,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Ninh,Xoài,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Ninh,Xoài,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Quảng Ninh,Xoài,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Ninh,Xoài,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Ninh,Xoài,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Ninh,Xoài,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Quảng Ninh,Xoài,2026,2,358.76,17418.13,5594.05,GradientBoostingRegressor
Quảng Ninh,Xoài,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Quảng Ninh,Xoài,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Quảng Ninh,Xoài,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Quảng Ninh,Xoài,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Quảng Ninh,Xoài,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Ninh,Ổi,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Ninh,Ổi,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Ninh,Ổi,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Quảng Ninh,Ổi,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Ninh,Ổi,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Ninh,Ổi,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Ninh,Ổi,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Quảng Ninh,Ổi,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Quảng Ninh,Ổi,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Quảng Ninh,Ổi,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Quảng Ninh,Ổi,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Quảng Ninh,Ổi,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Quảng Ninh,Ổi,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Trị,Bưởi,2025,7,0.0,0.0,-12.39,GradientBoostingRegressor
Quảng Trị,Bưởi,2025,8,0.0,0.0,-12.39,GradientBoostingRegressor
Quảng Trị,Bưởi,2025,9,3265.08,23881.98,11392.62,GradientBoostingRegressor
Quảng Trị,Bưởi,2025,10,605.22,22304.66,6263.65,GradientBoostingRegressor
Quảng Trị,Bưởi,2025,11,557.99,22304.66,4413.53,GradientBoostingRegressor
Quảng Trị,Bưởi,2025,12,0.0,0.0,-70.9,GradientBoostingRegressor
Quảng Trị,Bưởi,2026,1,0.0,0.0,-52.36,GradientBoostingRegressor
Quảng Trị,Bưởi,2026,2,0.0,0.0,-52.36,GradientBoostingRegressor
Quảng Trị,Bưởi,2026,3,0.0,0.0,32.02,GradientBoostingRegressor
Quảng Trị,Bưởi,2026,4,0.0,0.0,30.99,GradientBoostingRegressor
Quảng Trị,Bưởi,2026,5,0.0,0.0,30.99,GradientBoostingRegressor
Quảng Trị,Bưởi,2026,6,0.0,0.0,30.99,GradientBoostingRegressor
Quảng Trị,Bưởi,2026,7,0.0,0.0,-12.39,GradientBoostingRegressor
Quảng Trị,Chôm Chôm,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Trị,Chôm Chôm,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Trị,Chôm Chôm,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Quảng Trị,Chôm Chôm,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Trị,Chôm Chôm,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Trị,Chôm Chôm,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Trị,Chôm Chôm,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Quảng Trị,Chôm Chôm,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Quảng Trị,Chôm Chôm,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Quảng Trị,Chôm Chôm,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Quảng Trị,Chôm Chôm,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Quảng Trị,Chôm Chôm,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Quảng Trị,Chôm Chôm,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Trị,Dứa,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Trị,Dứa,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Trị,Dứa,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Quảng Trị,Dứa,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Trị,Dứa,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Trị,Dứa,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Trị,Dứa,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Quảng Trị,Dứa,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Quảng Trị,Dứa,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Quảng Trị,Dứa,2026,4,1773.68,6995.749999999999,16878.16,GradientBoostingRegressor
Quảng Trị,Dứa,2026,5,2859.68,9045.98,27382.61,GradientBoostingRegressor
Quảng Trị,Dứa,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Quảng Trị,Dứa,2026,7,0.0,10644.33,3350.83,GradientBoostingRegressor
Quảng Trị,Mít,2025,7,1565.5,10379.97,22693.09,GradientBoostingRegressor
Quảng Trị,Mít,2025,8,0.0,0.0,50.63,GradientBoostingRegressor
Quảng Trị,Mít,2025,9,0.0,0.0,-13.96,GradientBoostingRegressor
Quảng Trị,Mít,2025,10,0.0,0.0,-7.89,GradientBoostingRegressor
Quảng Trị,Mít,2025,11,423.69,10297.840000000002,6000.91,GradientBoostingRegressor
Quảng Trị,Mít,2025,12,0.0,0.0,-7.89,GradientBoostingRegressor
Quảng Trị,Mít,2026,1,0.0,0.0,9.63,GradientBoostingRegressor
Quảng Trị,Mít,2026,2,0.0,0.0,9.63,GradientBoostingRegressor
Quảng Trị,Mít,2026,3,0.0,0.0,94.01,GradientBoostingRegressor
Quảng Trị,Mít,2026,4,0.0,0.0,94.01,GradientBoostingRegressor
Quảng Trị,Mít,2026,5,0.0,0.0,94.01,GradientBoostingRegressor
Quảng Trị,Mít,2026,6,0.0,0.0,94.01,GradientBoostingRegressor
Quảng Trị,Mít,2026,7,0.0,0.0,50.63,GradientBoostingRegressor
Quảng Trị,Nho,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Trị,Nho,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Trị,Nho,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Quảng Trị,Nho,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Trị,Nho,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Trị,Nho,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Trị,Nho,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Quảng Trị,Nho,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Quảng Trị,Nho,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Quảng Trị,Nho,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Quảng Trị,Nho,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Quảng Trị,Nho,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Quảng Trị,Nho,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Trị,Rau Cải,2025,7,0.0,0.0,-25.77,GradientBoostingRegressor
Quảng Trị,Rau Cải,2025,8,0.0,0.0,-25.77,GradientBoostingRegressor
Quảng Trị,Rau Cải,2025,9,0.0,0.0,-90.35,GradientBoostingRegressor
Quảng Trị,Rau Cải,2025,10,0.0,0.0,-84.28,GradientBoostingRegressor
Quảng Trị,Rau Cải,2025,11,0.0,0.0,-84.28,GradientBoostingRegressor
Quảng Trị,Rau Cải,2025,12,0.0,0.0,-84.28,GradientBoostingRegressor
Quảng Trị,Rau Cải,2026,1,0.0,0.0,-65.74,GradientBoostingRegressor
Quảng Trị,Rau Cải,2026,2,0.0,0.0,-65.74,GradientBoostingRegressor
Quảng Trị,Rau Cải,2026,3,0.0,0.0,18.64,GradientBoostingRegressor
Quảng Trị,Rau Cải,2026,4,0.0,0.0,17.61,GradientBoostingRegressor
Quảng Trị,Rau Cải,2026,5,0.0,0.0,17.61,GradientBoostingRegressor
Quảng Trị,Rau Cải,2026,6,0.0,0.0,17.61,GradientBoostingRegressor
Quảng Trị,Rau Cải,2026,7,0.0,0.0,-25.77,GradientBoostingRegressor
Quảng Trị,Sầu Riêng,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Trị,Sầu Riêng,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Trị,Sầu Riêng,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Quảng Trị,Sầu Riêng,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Trị,Sầu Riêng,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Trị,Sầu Riêng,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Trị,Sầu Riêng,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Quảng Trị,Sầu Riêng,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Quảng Trị,Sầu Riêng,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Quảng Trị,Sầu Riêng,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Quảng Trị,Sầu Riêng,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Quảng Trị,Sầu Riêng,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Quảng Trị,Sầu Riêng,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Trị,Thanh Long,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Trị,Thanh Long,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Trị,Thanh Long,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Quảng Trị,Thanh Long,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Trị,Thanh Long,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Trị,Thanh Long,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Trị,Thanh Long,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Quảng Trị,Thanh Long,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Quảng Trị,Thanh Long,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Quảng Trị,Thanh Long,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Quảng Trị,Thanh Long,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Quảng Trị,Thanh Long,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Quảng Trị,Thanh Long,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Trị,Xoài,2025,7,2063.28,24261.860033732693,16752.22,GradientBoostingRegressor
Quảng Trị,Xoài,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Trị,Xoài,2025,9,688.74,25314.4,7271.47,GradientBoostingRegressor
Quảng Trị,Xoài,2025,10,235.77,27620.890000000003,2296.53,GradientBoostingRegressor
Quảng Trị,Xoài,2025,11,621.5699999999999,28388.960640474925,6609.27,GradientBoostingRegressor
Quảng Trị,Xoài,2025,12,188.84,28523.69,2296.53,GradientBoostingRegressor
Quảng Trị,Xoài,2026,1,1670.62,20519.856638134348,15461.46,GradientBoostingRegressor
Quảng Trị,Xoài,2026,2,1814.16,22780.64295431495,12731.51,GradientBoostingRegressor
Quảng Trị,Xoài,2026,3,1969.91,21165.94,18968.85,GradientBoostingRegressor
Quảng Trị,Xoài,2026,4,1502.02,19357.72,16802.98,GradientBoostingRegressor
Quảng Trị,Xoài,2026,5,1635.29,19098.39263861456,16802.98,GradientBoostingRegressor
Quảng Trị,Xoài,2026,6,1353.39,18722.77420876465,14548.3,GradientBoostingRegressor
Quảng Trị,Xoài,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Trị,Ổi,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Trị,Ổi,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Quảng Trị,Ổi,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Quảng Trị,Ổi,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Trị,Ổi,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Trị,Ổi,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Quảng Trị,Ổi,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Quảng Trị,Ổi,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Quảng Trị,Ổi,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Quảng Trị,Ổi,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Quảng Trị,Ổi,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Quảng Trị,Ổi,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Quảng Trị,Ổi,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Sơn La,Bưởi,2025,7,357.35,30816.459999999995,3117.12,GradientBoostingRegressor
Sơn La,Bưởi,2025,8,94.7,30816.46,1143.01,GradientBoostingRegressor
Sơn La,Bưởi,2025,9,0.0,0.0,-76.98,GradientBoostingRegressor
Sơn La,Bưởi,2025,10,0.0,0.0,-70.9,GradientBoostingRegressor
Sơn La,Bưởi,2025,11,0.0,0.0,-70.9,GradientBoostingRegressor
Sơn La,Bưởi,2025,12,0.0,0.0,-70.9,GradientBoostingRegressor
Sơn La,Bưởi,2026,1,0.0,0.0,-52.36,GradientBoostingRegressor
Sơn La,Bưởi,2026,2,0.0,0.0,-52.36,GradientBoostingRegressor
Sơn La,Bưởi,2026,3,0.0,0.0,32.02,GradientBoostingRegressor
Sơn La,Bưởi,2026,4,166.28,34518.97,1615.8,GradientBoostingRegressor
Sơn La,Bưởi,2026,5,0.0,26029.39,2130.07,GradientBoostingRegressor
Sơn La,Bưởi,2026,6,57.51,26029.39,1630.41,GradientBoostingRegressor
Sơn La,Bưởi,2026,7,0.0,0.0,-12.39,GradientBoostingRegressor
Sơn La,Chôm Chôm,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Sơn La,Chôm Chôm,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Sơn La,Chôm Chôm,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Sơn La,Chôm Chôm,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Sơn La,Chôm Chôm,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Sơn La,Chôm Chôm,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Sơn La,Chôm Chôm,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Sơn La,Chôm Chôm,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Sơn La,Chôm Chôm,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Sơn La,Chôm Chôm,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Sơn La,Chôm Chôm,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Sơn La,Chôm Chôm,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Sơn La,Chôm Chôm,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Sơn La,Dứa,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Sơn La,Dứa,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Sơn La,Dứa,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Sơn La,Dứa,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Sơn La,Dứa,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Sơn La,Dứa,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Sơn La,Dứa,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Sơn La,Dứa,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Sơn La,Dứa,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Sơn La,Dứa,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Sơn La,Dứa,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Sơn La,Dứa,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Sơn La,Dứa,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Sơn La,Mít,2025,7,0.0,0.0,50.63,GradientBoostingRegressor
Sơn La,Mít,2025,8,0.0,0.0,50.63,GradientBoostingRegressor
Sơn La,Mít,2025,9,0.0,0.0,-13.96,GradientBoostingRegressor
Sơn La,Mít,2025,10,0.0,0.0,-7.89,GradientBoostingRegressor
Sơn La,Mít,2025,11,0.0,0.0,-7.89,GradientBoostingRegressor
Sơn La,Mít,2025,12,0.0,0.0,-7.89,GradientBoostingRegressor
Sơn La,Mít,2026,1,0.0,0.0,9.63,GradientBoostingRegressor
Sơn La,Mít,2026,2,0.0,0.0,9.63,GradientBoostingRegressor
Sơn La,Mít,2026,3,0.0,0.0,94.01,GradientBoostingRegressor
Sơn La,Mít,2026,4,0.0,0.0,94.01,GradientBoostingRegressor
Sơn La,Mít,2026,5,0.0,0.0,94.01,GradientBoostingRegressor
Sơn La,Mít,2026,6,0.0,0.0,94.01,GradientBoostingRegressor
Sơn La,Mít,2026,7,0.0,0.0,50.63,GradientBoostingRegressor
Sơn La,Nho,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Sơn La,Nho,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Sơn La,Nho,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Sơn La,Nho,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Sơn La,Nho,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Sơn La,Nho,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Sơn La,Nho,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Sơn La,Nho,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Sơn La,Nho,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Sơn La,Nho,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Sơn La,Nho,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Sơn La,Nho,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Sơn La,Nho,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Sơn La,Rau Cải,2025,7,0.0,0.0,-25.77,GradientBoostingRegressor
Sơn La,Rau Cải,2025,8,0.0,0.0,-25.77,GradientBoostingRegressor
Sơn La,Rau Cải,2025,9,0.0,0.0,-90.35,GradientBoostingRegressor
Sơn La,Rau Cải,2025,10,0.0,0.0,-84.28,GradientBoostingRegressor
Sơn La,Rau Cải,2025,11,0.0,0.0,-84.28,GradientBoostingRegressor
Sơn La,Rau Cải,2025,12,0.0,0.0,-84.28,GradientBoostingRegressor
Sơn La,Rau Cải,2026,1,0.0,0.0,-65.74,GradientBoostingRegressor
Sơn La,Rau Cải,2026,2,0.0,0.0,-65.74,GradientBoostingRegressor
Sơn La,Rau Cải,2026,3,0.0,0.0,18.64,GradientBoostingRegressor
Sơn La,Rau Cải,2026,4,0.0,0.0,17.61,GradientBoostingRegressor
Sơn La,Rau Cải,2026,5,0.0,0.0,17.61,GradientBoostingRegressor
Sơn La,Rau Cải,2026,6,0.0,0.0,17.61,GradientBoostingRegressor
Sơn La,Rau Cải,2026,7,0.0,0.0,-25.77,GradientBoostingRegressor
Sơn La,Sầu Riêng,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Sơn La,Sầu Riêng,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Sơn La,Sầu Riêng,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Sơn La,Sầu Riêng,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Sơn La,Sầu Riêng,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Sơn La,Sầu Riêng,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Sơn La,Sầu Riêng,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Sơn La,Sầu Riêng,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Sơn La,Sầu Riêng,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Sơn La,Sầu Riêng,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Sơn La,Sầu Riêng,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Sơn La,Sầu Riêng,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Sơn La,Sầu Riêng,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Sơn La,Thanh Long,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Sơn La,Thanh Long,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Sơn La,Thanh Long,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Sơn La,Thanh Long,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Sơn La,Thanh Long,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Sơn La,Thanh Long,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Sơn La,Thanh Long,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Sơn La,Thanh Long,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Sơn La,Thanh Long,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Sơn La,Thanh Long,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Sơn La,Thanh Long,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Sơn La,Thanh Long,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Sơn La,Thanh Long,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Sơn La,Xoài,2025,7,1674.84,24132.470000000005,14189.93,GradientBoostingRegressor
Sơn La,Xoài,2025,8,17.76,21237.02,3119.88,GradientBoostingRegressor
Sơn La,Xoài,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Sơn La,Xoài,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Sơn La,Xoài,2025,11,539.29,23260.2,5237.54,GradientBoostingRegressor
Sơn La,Xoài,2025,12,896.01,23496.10928482941,7083.08,GradientBoostingRegressor
Sơn La,Xoài,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Sơn La,Xoài,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Sơn La,Xoài,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Sơn La,Xoài,2026,4,0.0,17768.13,3245.74,GradientBoostingRegressor
Sơn La,Xoài,2026,5,2639.4300000000003,20493.752820571102,23807.31,GradientBoostingRegressor
Sơn La,Xoài,2026,6,650.0,23569.75,8844.7,GradientBoostingRegressor
Sơn La,Xoài,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Sơn La,Ổi,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Sơn La,Ổi,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Sơn La,Ổi,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Sơn La,Ổi,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Sơn La,Ổi,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Sơn La,Ổi,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Sơn La,Ổi,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Sơn La,Ổi,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Sơn La,Ổi,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Sơn La,Ổi,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Sơn La,Ổi,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Sơn La,Ổi,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Sơn La,Ổi,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Thanh Hóa,Bưởi,2025,7,0.0,0.0,-12.39,GradientBoostingRegressor
Thanh Hóa,Bưởi,2025,8,0.0,0.0,-12.39,GradientBoostingRegressor
Thanh Hóa,Bưởi,2025,9,1402.92,21992.9,6955.63,GradientBoostingRegressor
Thanh Hóa,Bưởi,2025,10,4340.77,25195.108051129173,12794.58,GradientBoostingRegressor
Thanh Hóa,Bưởi,2025,11,2758.16,24637.955608702905,7877.01,GradientBoostingRegressor
Thanh Hóa,Bưởi,2025,12,0.0,0.0,-70.9,GradientBoostingRegressor
Thanh Hóa,Bưởi,2026,1,3091.86,28359.71,11262.4,GradientBoostingRegressor
Thanh Hóa,Bưởi,2026,2,0.0,37606.37,1513.93,GradientBoostingRegressor
Thanh Hóa,Bưởi,2026,3,1117.37,34327.807378934456,5767.86,GradientBoostingRegressor
Thanh Hóa,Bưởi,2026,4,288.71000000000004,32333.18934467112,2267.66,GradientBoostingRegressor
Thanh Hóa,Bưởi,2026,5,253.91,33632.69602930172,1615.8,GradientBoostingRegressor
Thanh Hóa,Bưởi,2026,6,1259.47,31130.676233892034,6681.44,GradientBoostingRegressor
Thanh Hóa,Bưởi,2026,7,277.04,31571.95,2224.28,GradientBoostingRegressor
Thanh Hóa,Chôm Chôm,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Thanh Hóa,Chôm Chôm,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Thanh Hóa,Chôm Chôm,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Thanh Hóa,Chôm Chôm,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Thanh Hóa,Chôm Chôm,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Thanh Hóa,Chôm Chôm,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Thanh Hóa,Chôm Chôm,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Thanh Hóa,Chôm Chôm,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Thanh Hóa,Chôm Chôm,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Thanh Hóa,Chôm Chôm,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Thanh Hóa,Chôm Chôm,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Thanh Hóa,Chôm Chôm,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Thanh Hóa,Chôm Chôm,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Thanh Hóa,Dứa,2025,7,1455.49,9705.929736789672,16443.05,GradientBoostingRegressor
Thanh Hóa,Dứa,2025,8,2870.13,10779.777108667551,26625.42,GradientBoostingRegressor
Thanh Hóa,Dứa,2025,9,87.25999999999999,11089.12572312629,3158.31,GradientBoostingRegressor
Thanh Hóa,Dứa,2025,10,3780.86,9612.737642308892,30549.54,GradientBoostingRegressor
Thanh Hóa,Dứa,2025,11,7493.37,9677.26983061026,59849.29,GradientBoostingRegressor
Thanh Hóa,Dứa,2025,12,3742.91,8638.319448717708,27464.5,GradientBoostingRegressor
Thanh Hóa,Dứa,2026,1,0.0,8910.85,3310.86,GradientBoostingRegressor
